7002,1703596931,3,0,16,0,IN_SERVICE
7008,1703596931,1,0,18,0,IN_SERVICE
7023,1703596931,0,1,10,0,IN_SERVICE
7058,1703596931,6,0,13,0,IN_SERVICE
7063,1703596931,5,0,18,0,IN_SERVICE
7066,1703596931,5,0,12,0,IN_SERVICE
7078,1703596931,4,1,8,2,IN_SERVICE
7155,1703596931,0,1,18,0,IN_SERVICE
7170,1703596931,4,0,11,0,IN_SERVICE
7190,1703596931,2,1,12,0,IN_SERVICE
7191,1703596931,0,1,7,2,IN_SERVICE
7195,1703596931,3,1,7,0,IN_SERVICE
7250,1703596931,1,0,15,0,IN_SERVICE
7252,1703596931,2,2,14,0,IN_SERVICE
7273,1703596931,5,0,15,0,IN_SERVICE
7274,1703596931,3,1,12,0,IN_SERVICE
7285,1703596931,17,1,18,0,IN_SERVICE
7335,1703596931,6,0,12,1,IN_SERVICE
7358,1703596931,0,0,17,0,IN_SERVICE
7457,1703596931,5,0,18,0,IN_SERVICE
7600,1703596931,4,0,16,0,IN_SERVICE
7667,1703596931,23,0,12,0,IN_SERVICE
7762,1703596931,0,2,11,0,IN_SERVICE
7002,1703597571,3,0,16,0,IN_SERVICE
7008,1703597571,1,0,18,0,IN_SERVICE
7023,1703597571,0,1,10,0,IN_SERVICE
7058,1703597571,6,0,13,0,IN_SERVICE
7063,1703597571,5,0,18,0,IN_SERVICE
7066,1703597571,5,0,12,0,IN_SERVICE
7078,1703597571,4,1,8,2,IN_SERVICE
7155,1703597571,0,1,18,0,IN_SERVICE
7170,1703597571,4,0,11,0,IN_SERVICE
7190,1703597571,2,1,12,0,IN_SERVICE
7191,1703597571,0,1,7,1,IN_SERVICE
7195,1703597571,3,1,7,0,IN_SERVICE
7250,1703597571,1,0,15,0,IN_SERVICE
7252,1703597571,2,2,14,0,IN_SERVICE
7273,1703597571,5,0,15,0,IN_SERVICE
7274,1703597571,3,1,12,0,IN_SERVICE
7285,1703597571,17,1,18,0,IN_SERVICE
7335,1703597571,6,0,12,1,IN_SERVICE
7358,1703597571,0,0,17,0,IN_SERVICE
7457,1703597571,5,0,18,0,IN_SERVICE
7600,1703597571,4,0,16,0,IN_SERVICE
7667,1703597571,23,0,12,0,IN_SERVICE
7762,1703597571,0,2,11,0,IN_SERVICE
7002,1703598148,3,0,16,0,IN_SERVICE
7008,1703598148,1,0,18,0,IN_SERVICE
7023,1703598148,0,1,10,0,IN_SERVICE
7058,1703598148,6,0,13,0,IN_SERVICE
7063,1703598148,5,0,18,0,IN_SERVICE
7066,1703598148,5,0,12,0,IN_SERVICE
7078,1703598148,3,1,9,2,IN_SERVICE
7155,1703598148,0,1,18,0,IN_SERVICE
7170,1703598148,4,0,11,0,IN_SERVICE
7190,1703598148,2,1,12,0,IN_SERVICE
7191,1703598148,0,1,7,1,IN_SERVICE
7195,1703598148,3,1,7,0,IN_SERVICE
7250,1703598148,1,0,15,0,IN_SERVICE
7252,1703598148,2,2,14,0,IN_SERVICE
7273,1703598148,5,0,15,0,IN_SERVICE
7274,1703598148,3,1,12,0,IN_SERVICE
7285,1703598148,17,1,18,0,IN_SERVICE
7335,1703598148,6,0,12,1,IN_SERVICE
7358,1703598148,0,0,17,0,IN_SERVICE
7457,1703598148,5,0,18,0,IN_SERVICE
7600,1703598148,4,0,16,0,IN_SERVICE
7667,1703598148,23,0,12,0,IN_SERVICE
7762,1703598148,0,2,11,0,IN_SERVICE
7002,1703598731,3,0,16,0,IN_SERVICE
7008,1703598731,1,0,18,0,IN_SERVICE
7023,1703598731,0,1,10,0,IN_SERVICE
7058,1703598731,6,0,13,0,IN_SERVICE
7063,1703598731,5,0,18,0,IN_SERVICE
7066,1703598731,5,0,12,0,IN_SERVICE
7078,1703598731,3,1,9,2,IN_SERVICE
7155,1703598731,0,1,18,0,IN_SERVICE
7170,1703598731,4,0,11,0,IN_SERVICE
7190,1703598731,2,1,12,0,IN_SERVICE
7191,1703598731,0,1,7,1,IN_SERVICE
7195,1703598731,3,1,7,0,IN_SERVICE
7250,1703598731,1,0,15,0,IN_SERVICE
7252,1703598731,2,2,14,0,IN_SERVICE
7273,1703598731,4,0,16,0,IN_SERVICE
7274,1703598731,3,1,12,0,IN_SERVICE
7285,1703598731,16,1,19,0,IN_SERVICE
7335,1703598731,6,0,12,1,IN_SERVICE
7358,1703598731,0,0,17,0,IN_SERVICE
7457,1703598731,5,0,18,0,IN_SERVICE
7600,1703598731,4,0,16,0,IN_SERVICE
7667,1703598731,23,0,12,0,IN_SERVICE
7762,1703598731,0,2,11,0,IN_SERVICE
7002,1703599616,3,0,16,0,IN_SERVICE
7008,1703599616,1,0,18,0,IN_SERVICE
7023,1703599616,0,1,10,0,IN_SERVICE
7058,1703599616,6,0,13,0,IN_SERVICE
7063,1703599616,6,0,17,0,IN_SERVICE
7066,1703599616,5,0,12,0,IN_SERVICE
7078,1703599616,2,1,10,2,IN_SERVICE
7155,1703599616,0,1,18,0,IN_SERVICE
7170,1703599616,4,0,11,0,IN_SERVICE
7190,1703599616,2,1,12,0,IN_SERVICE
7191,1703599616,0,1,8,1,IN_SERVICE
7195,1703599616,2,1,8,0,IN_SERVICE
7250,1703599616,1,0,15,0,IN_SERVICE
7252,1703599616,2,2,14,0,IN_SERVICE
7273,1703599616,5,0,14,1,IN_SERVICE
7274,1703599616,3,1,12,0,IN_SERVICE
7285,1703599616,16,1,19,0,IN_SERVICE
7335,1703599616,6,0,12,1,IN_SERVICE
7358,1703599616,0,0,17,0,IN_SERVICE
7457,1703599616,5,0,18,0,IN_SERVICE
7600,1703599616,4,0,16,0,IN_SERVICE
7667,1703599616,23,0,12,0,IN_SERVICE
7762,1703599616,0,2,11,0,IN_SERVICE
7002,1703600654,3,0,16,0,IN_SERVICE
7008,1703600654,1,0,18,0,IN_SERVICE
7023,1703600654,0,1,10,0,IN_SERVICE
7058,1703600654,5,0,14,0,IN_SERVICE
7063,1703600654,6,0,17,0,IN_SERVICE
7066,1703600654,5,0,12,0,IN_SERVICE
7078,1703600654,2,1,10,2,IN_SERVICE
7155,1703600654,0,1,18,0,IN_SERVICE
7170,1703600654,4,0,11,0,IN_SERVICE
7190,1703600654,2,1,12,0,IN_SERVICE
7191,1703600654,0,1,8,1,IN_SERVICE
7195,1703600654,2,1,8,0,IN_SERVICE
7250,1703600654,1,0,15,0,IN_SERVICE
7252,1703600654,2,2,14,0,IN_SERVICE
