7002,1699631895,3,1,14,1,IN_SERVICE
7008,1699631895,12,1,6,0,IN_SERVICE
7023,1699631895,5,0,6,0,IN_SERVICE
7058,1699631895,10,1,8,0,IN_SERVICE
7063,1699631895,7,0,16,0,IN_SERVICE
7066,1699631895,13,1,3,0,IN_SERVICE
7078,1699631895,5,0,7,2,IN_SERVICE
7155,1699631895,6,1,12,0,IN_SERVICE
7170,1699631895,9,1,5,0,IN_SERVICE
7190,1699631895,10,1,4,0,IN_SERVICE
7191,1699631895,3,1,6,0,IN_SERVICE
7195,1699631895,0,1,10,0,IN_SERVICE
7250,1699631895,16,0,0,0,IN_SERVICE
7252,1699631895,7,0,11,0,IN_SERVICE
7273,1699631895,1,1,17,1,IN_SERVICE
7274,1699631895,11,0,1,0,IN_SERVICE
7285,1699631895,15,2,19,0,IN_SERVICE
7335,1699631895,5,0,14,0,IN_SERVICE
7358,1699631895,6,0,10,1,IN_SERVICE
7457,1699631895,17,1,5,0,IN_SERVICE
7600,1699631895,13,0,7,0,IN_SERVICE
7667,1699631895,23,1,11,0,IN_SERVICE
7762,1699631895,13,0,1,0,IN_SERVICE
7002,1699651039,8,2,8,1,IN_SERVICE
7008,1699651039,11,0,8,0,IN_SERVICE
7023,1699651039,9,0,2,0,IN_SERVICE
7058,1699651039,17,1,1,0,IN_SERVICE
7063,1699651039,21,0,2,0,IN_SERVICE
7066,1699651039,11,1,5,0,IN_SERVICE
7078,1699651039,5,0,7,2,IN_SERVICE
7155,1699651039,2,1,16,0,IN_SERVICE
7170,1699651039,11,1,3,0,IN_SERVICE
7190,1699651039,14,1,0,0,IN_SERVICE
7191,1699651039,1,1,9,0,IN_SERVICE
7195,1699651039,1,1,9,0,IN_SERVICE
7250,1699651039,8,0,8,0,IN_SERVICE
7252,1699651039,2,0,16,0,IN_SERVICE
7273,1699651039,0,1,18,1,IN_SERVICE
7274,1699651039,9,0,3,0,IN_SERVICE
7285,1699651039,5,2,29,0,IN_SERVICE
7335,1699651039,1,0,18,0,IN_SERVICE
7358,1699651039,7,0,9,1,IN_SERVICE
7457,1699651039,19,1,3,0,IN_SERVICE
7600,1699651039,9,0,11,0,IN_SERVICE
7667,1699651039,18,1,16,0,IN_SERVICE
7762,1699651039,8,0,5,0,IN_SERVICE
7002,1699651559,8,2,8,1,IN_SERVICE
7008,1699651559,11,0,8,0,IN_SERVICE
7023,1699651559,8,0,3,0,IN_SERVICE
7058,1699651559,17,1,1,0,IN_SERVICE
7063,1699651559,21,0,2,0,IN_SERVICE
7066,1699651559,12,1,4,0,IN_SERVICE
7078,1699651559,5,0,7,2,IN_SERVICE
7155,1699651559,2,1,16,0,IN_SERVICE
7170,1699651559,11,1,3,0,IN_SERVICE
7190,1699651559,14,1,0,0,IN_SERVICE
7191,1699651559,2,1,8,0,IN_SERVICE
7195,1699651559,2,1,8,0,IN_SERVICE
7250,1699651559,7,0,9,0,IN_SERVICE
7252,1699651559,0,0,18,0,IN_SERVICE
7273,1699651559,0,1,18,1,IN_SERVICE
7274,1699651559,9,0,3,0,IN_SERVICE
7285,1699651559,4,2,30,0,IN_SERVICE
7335,1699651559,1,0,18,0,IN_SERVICE
7358,1699651559,7,0,9,1,IN_SERVICE
7457,1699651559,17,1,5,0,IN_SERVICE
7600,1699651559,8,0,12,0,IN_SERVICE
7667,1699651559,19,3,13,0,IN_SERVICE
7762,1699651559,8,0,5,0,IN_SERVICE
7002,1699652095,8,2,8,1,IN_SERVICE
7008,1699652095,10,0,9,0,IN_SERVICE
7023,1699652095,8,0,3,0,IN_SERVICE
7058,1699652095,18,1,0,0,IN_SERVICE
7063,1699652095,20,0,3,0,IN_SERVICE
7066,1699652095,12,1,4,0,IN_SERVICE
7078,1699652095,7,0,5,2,IN_SERVICE
7155,1699652095,2,1,16,0,IN_SERVICE
7170,1699652095,11,1,3,0,IN_SERVICE
7190,1699652095,14,1,0,0,IN_SERVICE
7191,1699652095,3,1,7,0,IN_SERVICE
7195,1699652095,3,1,7,0,IN_SERVICE
7250,1699652095,7,0,9,0,IN_SERVICE
7252,1699652095,0,0,18,0,IN_SERVICE
7273,1699652095,0,1,18,1,IN_SERVICE
7274,1699652095,9,0,3,0,IN_SERVICE
7285,1699652095,5,2,29,0,IN_SERVICE
7335,1699652095,2,0,17,0,IN_SERVICE
7358,1699652095,7,0,9,1,IN_SERVICE
7457,1699652095,17,1,5,0,IN_SERVICE
7600,1699652095,7,0,13,0,IN_SERVICE
7667,1699652095,19,3,13,0,IN_SERVICE
7762,1699652095,7,0,6,0,IN_SERVICE
7002,1699652618,7,2,9,1,IN_SERVICE
7008,1699652618,10,0,9,0,IN_SERVICE
7023,1699652618,7,1,3,0,IN_SERVICE
7058,1699652618,17,1,1,0,IN_SERVICE
7063,1699652618,20,0,3,0,IN_SERVICE
7066,1699652618,11,1,5,0,IN_SERVICE
7078,1699652618,7,0,5,2,IN_SERVICE
7155,1699652618,2,1,16,0,IN_SERVICE
7170,1699652618,10,1,4,0,IN_SERVICE
7190,1699652618,14,1,0,0,IN_SERVICE
7191,1699652618,2,1,8,0,IN_SERVICE
7195,1699652618,3,1,7,0,IN_SERVICE
7250,1699652618,5,0,11,0,IN_SERVICE
7252,1699652618,0,0,18,0,IN_SERVICE
7273,1699652618,0,1,18,1,IN_SERVICE
7274,1699652618,9,0,3,0,IN_SERVICE
7285,1699652618,6,2,28,0,IN_SERVICE
7335,1699652618,2,0,17,0,IN_SERVICE
7358,1699652618,7,0,9,1,IN_SERVICE
7457,1699652618,16,1,6,0,IN_SERVICE
7600,1699652618,6,0,14,0,IN_SERVICE
7667,1699652618,19,3,13,0,IN_SERVICE
7762,1699652618,7,0,6,0,IN_SERVICE
7002,1699653138,7,2,9,1,IN_SERVICE
7008,1699653138,9,0,10,0,IN_SERVICE
7023,1699653138,8,1,2,0,IN_SERVICE
7058,1699653138,18,1,0,0,IN_SERVICE
7063,1699653138,19,0,4,0,IN_SERVICE
7066,1699653138,11,1,5,0,IN_SERVICE
7078,1699653138,6,0,6,2,IN_SERVICE
7155,1699653138,2,1,16,0,IN_SERVICE
7170,1699653138,8,1,6,0,IN_SERVICE
7190,1699653138,14,1,0,0,IN_SERVICE
7191,1699653138,2,1,8,0,IN_SERVICE
7195,1699653138,3,1,7,0,IN_SERVICE
7250,1699653138,5,0,11,0,IN_SERVICE
7252,1699653138,1,0,17,0,IN_SERVICE
7273,1699653138,2,1,16,1,IN_SERVICE
7274,1699653138,9,0,3,0,IN_SERVICE
7285,1699653138,7,2,27,0,IN_SERVICE
7335,1699653138,0,0,19,0,IN_SERVICE
7358,1699653138,8,0,8,1,IN_SERVICE
7457,1699653138,15,1,7,0,IN_SERVICE
7600,1699653138,6,0,14,0,IN_SERVICE
7667,1699653138,16,3,16,0,IN_SERVICE
7762,1699653138,8,0,5,0,IN_SERVICE
7002,1699653759,8,2,8,1,IN_SERVICE
7008,1699653759,9,0,10,0,IN_SERVICE
7023,1699653759,6,1,4,0,IN_SERVICE
7058,1699653759,15,1,3,0,IN_SERVICE
7063,1699653759,19,0,4,0,IN_SERVICE
7066,1699653759,10,1,6,0,IN_SERVICE
7078,1699653759,6,0,6,2,IN_SERVICE
7155,1699653759,2,1,16,0,IN_SERVICE
7170,1699653759,8,1,6,0,IN_SERVICE
7190,1699653759,14,1,0,0,IN_SERVICE
7191,1699653759,1,1,9,0,IN_SERVICE
7195,1699653759,2,1,8,0,IN_SERVICE
7250,1699653759,4,0,12,0,IN_SERVICE
7252,1699653759,3,0,15,0,IN_SERVICE
7273,1699653759,0,1,18,1,IN_SERVICE
7274,1699653759,7,0,5,0,IN_SERVICE
7285,1699653759,11,2,23,0,IN_SERVICE
7335,1699653759,0,0,19,0,IN_SERVICE
7358,1699653759,8,0,8,1,IN_SERVICE
7457,1699653759,14,1,8,0,IN_SERVICE
7600,1699653759,4,0,16,0,IN_SERVICE
7667,1699653759,16,3,16,0,IN_SERVICE
7762,1699653759,7,0,6,0,IN_SERVICE
7002,1699654959,9,2,7,1,IN_SERVICE
7008,1699654959,8,0,11,0,IN_SERVICE
7023,1699654959,6,1,4,0,IN_SERVICE
7058,1699654959,18,1,0,0,IN_SERVICE
7063,1699654959,18,0,5,0,IN_SERVICE
7066,1699654959,9,1,7,0,IN_SERVICE
7078,1699654959,4,0,8,2,IN_SERVICE
7155,1699654959,1,1,17,0,IN_SERVICE
7170,1699654959,10,1,4,0,IN_SERVICE
7190,1699654959,12,1,2,0,IN_SERVICE
7191,1699654959,0,1,10,0,IN_SERVICE
7195,1699654959,1,1,9,0,IN_SERVICE
7250,1699654959,2,0,14,0,IN_SERVICE
7252,1699654959,3,0,15,0,IN_SERVICE
7273,1699654959,0,1,18,1,IN_SERVICE
7274,1699654959,6,0,6,0,IN_SERVICE
7285,1699654959,13,2,21,0,IN_SERVICE
7335,1699654959,0,0,19,0,IN_SERVICE
7358,1699654959,6,0,10,1,IN_SERVICE
7457,1699654959,12,1,10,0,IN_SERVICE
7600,1699654959,2,0,18,0,IN_SERVICE
7667,1699654959,15,3,17,0,IN_SERVICE
7762,1699654959,4,0,9,0,IN_SERVICE
7002,1699655479,9,2,7,1,IN_SERVICE
7008,1699655479,9,0,10,0,IN_SERVICE
7023,1699655479,7,1,3,0,IN_SERVICE
7058,1699655479,18,1,0,0,IN_SERVICE
7063,1699655479,17,0,6,0,IN_SERVICE
7066,1699655479,9,1,7,0,IN_SERVICE
7078,1699655479,7,0,5,2,IN_SERVICE
7155,1699655479,1,1,17,0,IN_SERVICE
7170,1699655479,10,1,4,0,IN_SERVICE
7190,1699655479,11,1,3,0,IN_SERVICE
7191,1699655479,0,1,10,0,IN_SERVICE
7195,1699655479,0,1,10,0,IN_SERVICE
7250,1699655479,1,0,15,0,IN_SERVICE
7252,1699655479,2,0,16,0,IN_SERVICE
7273,1699655479,0,1,18,1,IN_SERVICE
