7002,1700577.6,11,1,6,1,IN_SERVICE
7008,1700577.6,10,0,9,0,IN_SERVICE
7023,1700577.6,0,1,10,0,IN_SERVICE
7058,1700577.6,10,1,8,0,IN_SERVICE
7063,1700577.6,17,0,6,0,IN_SERVICE
7066,1700577.6,17,0,0,0,IN_SERVICE
7078,1700577.6,0,1,12,2,IN_SERVICE
7155,1700577.6,1,1,17,0,IN_SERVICE
7170,1700577.6,7,0,8,0,IN_SERVICE
7190,1700577.6,9,0,6,0,IN_SERVICE
7191,1700577.6,0,1,10,0,IN_SERVICE
7195,1700577.6,0,0,11,0,IN_SERVICE
7250,1700577.6,14,1,1,0,IN_SERVICE
7252,1700577.6,9,0,9,0,IN_SERVICE
7273,1700577.6,0,1,18,1,IN_SERVICE
7274,1700577.6,12,1,3,0,IN_SERVICE
7285,1700577.6,8,1,27,0,IN_SERVICE
7335,1700577.6,7,0,12,0,IN_SERVICE
7358,1700577.6,15,0,2,0,IN_SERVICE
7457,1700577.6,17,0,6,0,IN_SERVICE
7600,1700577.6,11,1,7,0,IN_SERVICE
7667,1700577.6,20,1,14,0,IN_SERVICE
7762,1700577.6,12,0,2,0,IN_SERVICE
